Filename,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,NPofB10,NPofB15,NPofB20,NPofB25,NPofB30,NPofB35,NPofB40,NPofB45,NPofB50,NPofB55,NPofB60,NPofB65,NPofB70,NPofB75,NPofB80,NPofB85,NPofB90,NPofB95,NPofB100,NAverage_Pofb
ar_5_3_naiveBayes.csv,0.125,0.1875,0.3125,0.4375,0.5,0.5625,0.6875,0.8125,0.8125,0.9375,1,1,1,1,1,1,1,1,1,0.756578947,0.125,0.25,0.3125,0.4375,0.5625,0.625,0.6875,0.75,0.8125,0.875,1,1,1,1,1,1,1,1,1,0.759868421
ar_5_3_randomForest.csv,0.1875,0.25,0.3125,0.4375,0.5625,0.625,0.6875,0.75,0.875,0.9375,1,1,1,1,1,1,1,1,1,0.769736842,0.1875,0.25,0.375,0.4375,0.5625,0.625,0.625,0.75,0.875,0.9375,1,1,1,1,1,1,1,1,1,0.769736842
ar_5_3_smo.csv,0.133333333,0.2,0.266666667,0.4,0.533333333,0.6,0.733333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.866666667,0.866666667,0.866666667,0.933333333,1,0.684210526,0.133333333,0.2,0.266666667,0.4,0.533333333,0.6,0.733333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.866666667,0.866666667,0.866666667,0.933333333,1,0.684210526
ar_5_4_bayesNet.csv,0.103448276,0.137931034,0.172413793,0.379310345,0.448275862,0.482758621,0.517241379,0.586206897,0.586206897,0.655172414,0.689655172,0.75862069,0.827586207,0.862068966,0.931034483,0.965517241,0.965517241,1,1,0.635208711,0.12,0.12,0.16,0.32,0.4,0.44,0.48,0.56,0.56,0.6,0.64,0.72,0.8,0.84,0.92,0.96,0.96,1,1,0.610526316
ar_5_4_begging.csv,0.310344828,0.413793103,0.413793103,0.517241379,0.551724138,0.551724138,0.586206897,0.655172414,0.655172414,0.655172414,0.724137931,0.793103448,0.793103448,0.827586207,0.896551724,0.896551724,0.931034483,0.931034483,1,0.689655172,0.192307692,0.269230769,0.346153846,0.423076923,0.423076923,0.5,0.5,0.538461538,0.538461538,0.615384615,0.653846154,0.692307692,0.730769231,0.769230769,0.807692308,0.846153846,0.846153846,0.923076923,1,0.611336032
ar_5_4_decisionTable.csv,0.275862069,0.310344828,0.344827586,0.344827586,0.448275862,0.517241379,0.517241379,0.517241379,0.586206897,0.655172414,0.75862069,0.75862069,0.862068966,0.896551724,0.931034483,0.965517241,0.965517241,1,1,0.666061706,0.16,0.2,0.24,0.24,0.36,0.44,0.44,0.6,0.72,0.72,0.72,0.76,0.88,0.88,0.92,0.96,0.96,1,1,0.642105263
ar_5_4_ibk.csv,0.2,0.2,0.3,0.3,0.4,0.433333333,0.433333333,0.433333333,0.433333333,0.666666667,0.766666667,0.8,0.833333333,0.833333333,0.833333333,0.9,0.966666667,1,1,0.61754386,0.076923077,0.076923077,0.192307692,0.192307692,0.307692308,0.346153846,0.346153846,0.346153846,0.346153846,0.615384615,0.653846154,0.730769231,0.769230769,0.807692308,0.807692308,0.807692308,0.923076923,1,1,0.544534413
ar_5_4_j48.csv,0.24137931,0.275862069,0.344827586,0.379310345,0.379310345,0.413793103,0.482758621,0.517241379,0.517241379,0.517241379,0.586206897,0.655172414,0.689655172,0.75862069,0.793103448,0.793103448,0.827586207,0.827586207,1,0.578947368,0.12,0.16,0.24,0.28,0.28,0.32,0.4,0.44,0.44,0.44,0.52,0.6,0.64,0.72,0.76,0.76,0.8,0.8,1,0.511578947
ar_5_4_kStar.csv,0.2,0.266666667,0.3,0.333333333,0.4,0.5,0.533333333,0.566666667,0.6,0.633333333,0.7,0.766666667,0.866666667,0.9,0.9,0.9,0.9,0.966666667,1,0.643859649,0.076923077,0.115384615,0.230769231,0.307692308,0.423076923,0.461538462,0.461538462,0.5,0.538461538,0.576923077,0.692307692,0.807692308,0.846153846,0.884615385,0.884615385,0.884615385,0.884615385,0.961538462,1,0.607287449
ar_5_4_logistic.csv,0.266666667,0.3,0.333333333,0.333333333,0.333333333,0.466666667,0.5,0.566666667,0.6,0.666666667,0.733333333,0.766666667,0.8,0.9,0.933333333,0.933333333,0.966666667,1,1,0.652631579,0.115384615,0.230769231,0.307692308,0.346153846,0.346153846,0.384615385,0.384615385,0.423076923,0.576923077,0.615384615,0.692307692,0.730769231,0.769230769,0.923076923,0.923076923,0.923076923,1,1,1,0.615384615
ar_5_4_naiveBayes.csv,0.111111111,0.111111111,0.185185185,0.259259259,0.259259259,0.296296296,0.37037037,0.407407407,0.444444444,0.518518519,0.555555556,0.62962963,0.777777778,0.888888889,0.888888889,0.888888889,0.962962963,1,1,0.555555556,0.115384615,0.115384615,0.153846154,0.230769231,0.269230769,0.307692308,0.384615385,0.423076923,0.461538462,0.538461538,0.576923077,0.653846154,0.769230769,0.884615385,0.884615385,0.884615385,0.961538462,1,1,0.558704453
ar_5_4_randomForest.csv,0.233333333,0.3,0.333333333,0.366666667,0.433333333,0.5,0.6,0.633333333,0.7,0.766666667,0.766666667,0.766666667,0.8,0.833333333,0.866666667,0.9,0.9,1,1,0.668421053,0.115384615,0.192307692,0.230769231,0.346153846,0.384615385,0.461538462,0.461538462,0.538461538,0.653846154,0.692307692,0.730769231,0.730769231,0.769230769,0.807692308,0.846153846,0.884615385,0.884615385,1,1,0.617408907
ar_5_4_smo.csv,0.206896552,0.310344828,0.310344828,0.413793103,0.448275862,0.448275862,0.448275862,0.448275862,0.482758621,0.482758621,0.517241379,0.75862069,0.793103448,0.862068966,0.896551724,0.896551724,0.896551724,0.896551724,1,0.606170599,0.08,0.2,0.2,0.32,0.36,0.36,0.36,0.36,0.4,0.4,0.44,0.72,0.76,0.84,0.88,0.88,0.88,0.88,1,0.543157895
camel_3_1_bayesNet.csv,0.05787037,0.069444444,0.094907407,0.125,0.143518519,0.194444444,0.240740741,0.268518519,0.287037037,0.298611111,0.324074074,0.416666667,0.458333333,0.481481481,0.648148148,0.678240741,0.898148148,0.965277778,1,0.402655945,0.12962963,0.150462963,0.18287037,0.247685185,0.268518519,0.291666667,0.314814815,0.337962963,0.386574074,0.416666667,0.467592593,0.518518519,0.574074074,0.625,0.657407407,0.752314815,0.916666667,0.965277778,1,0.484405458
camel_3_1_begging.csv,0.078703704,0.108796296,0.143518519,0.166666667,0.1875,0.222222222,0.24537037,0.293981481,0.328703704,0.351851852,0.37037037,0.430555556,0.456018519,0.490740741,0.6875,0.863425926,0.928240741,0.979166667,1,0.438596491,0.361948956,0.415313225,0.517401392,0.593967517,0.638051044,0.689095128,0.716937355,0.761020882,0.779582367,0.832946636,0.856148492,0.874709977,0.88863109,0.916473318,0.939675174,0.960556845,0.976798144,0.990719258,1,0.774209305
camel_3_1_decisionTable.csv,0.099767981,0.146171694,0.171693735,0.19025522,0.20649652,0.215777262,0.241299304,0.271461717,0.294663573,0.315545244,0.364269142,0.482598608,0.552204176,0.587006961,0.858468677,0.930394432,0.972157773,0.981438515,1,0.467456344,0.248259861,0.315545244,0.371229698,0.403712297,0.445475638,0.501160093,0.554524362,0.60324826,0.64037123,0.693735499,0.73549884,0.777262181,0.814385151,0.863109049,0.911832947,0.948955916,0.972157773,0.986078886,1,0.672975943
camel_3_1_ibk.csv,0.071759259,0.400462963,0.511574074,0.583333333,0.645833333,0.673611111,0.726851852,0.763888889,0.784722222,0.80787037,0.837962963,0.858796296,0.881944444,0.893518519,0.914351852,0.930555556,0.94212963,0.956018519,1,0.746588694,0.104408353,0.412993039,0.535962877,0.60324826,0.670533643,0.709976798,0.751740139,0.795823666,0.816705336,0.842227378,0.86774942,0.893271462,0.916473318,0.930394432,0.948955916,0.965197216,0.979118329,0.993039443,1,0.775674686
camel_3_1_j48.csv,0.07424594,0.127610209,0.150812065,0.157772622,0.194895592,0.218097448,0.238979118,0.257540603,0.273781903,0.484918794,0.654292343,0.744779582,0.814385151,0.858468677,0.909512761,0.92575406,0.937354988,0.972157773,1,0.526071559,0.19025522,0.232018561,0.299303944,0.350348028,0.410672854,0.447795824,0.510440835,0.580046404,0.631090487,0.682134571,0.730858469,0.77262181,0.828306265,0.858468677,0.909512761,0.92575406,0.937354988,0.972157773,1,0.645744291
camel_3_1_kStar.csv,0.078886311,0.102088167,0.129930394,0.157772622,0.192575406,0.238979118,0.26450116,0.296983759,0.320185615,0.357308585,0.399071926,0.436194896,0.487238979,0.515081206,0.559164733,0.62412993,0.721577726,0.844547564,1,0.406643058,0.102088167,0.129930394,0.160092807,0.197215777,0.232018561,0.250580046,0.280742459,0.313225058,0.348027842,0.382830626,0.431554524,0.489559165,0.524361949,0.582366589,0.642691415,0.716937355,0.814385151,0.911832947,1,0.447917939
camel_3_1_logistic.csv,0.083526682,0.113689095,0.150812065,0.178654292,0.204176334,0.22737819,0.259860789,0.292343387,0.348027842,0.392111369,0.429234339,0.494199536,0.563805104,0.612529002,0.696055684,0.763341067,0.897911833,0.979118329,1,0.457198681,0.232018561,0.308584687,0.352668213,0.426914153,0.489559165,0.56612529,0.617169374,0.647331787,0.679814385,0.709976798,0.758700696,0.79350348,0.853828306,0.897911833,0.923433875,0.951276102,0.974477958,0.990719258,1,0.693369154
camel_3_1_naiveBayes.csv,0.097447796,0.125290023,0.162412993,0.192575406,0.241299304,0.306264501,0.403712297,0.454756381,0.505800464,0.559164733,0.621809745,0.691415313,0.740139211,0.784222738,0.874709977,0.897911833,0.928074246,0.986078886,1,0.556478202,0.197215777,0.257540603,0.315545244,0.354988399,0.389791183,0.429234339,0.464037123,0.519721578,0.554524362,0.605568445,0.6612529,0.703016241,0.791183295,0.846867749,0.879350348,0.909512761,0.939675174,0.986078886,1,0.621321285
camel_3_1_randomForest.csv,0.076388889,0.094907407,0.122685185,0.152777778,0.196759259,0.222222222,0.24537037,0.284722222,0.319444444,0.349537037,0.388888889,0.421296296,0.453703704,0.506944444,0.569444444,0.761574074,0.909722222,0.979166667,1,0.423976608,0.157407407,0.19212963,0.243055556,0.298611111,0.331018519,0.358796296,0.391203704,0.412037037,0.4375,0.456018519,0.486111111,0.502314815,0.525462963,0.543981481,0.571759259,0.761574074,0.909722222,0.979166667,1,0.503045809
camel_3_1_smo.csv,0.475638051,0.542923434,0.612529002,0.658932715,0.700696056,0.747099768,0.774941995,0.802784223,0.823665893,0.856148492,0.879350348,0.902552204,0.914153132,0.930394432,0.948955916,0.965197216,0.979118329,0.993039443,1,0.816216876,0.475638051,0.542923434,0.612529002,0.658932715,0.700696056,0.747099768,0.774941995,0.802784223,0.823665893,0.856148492,0.879350348,0.902552204,0.914153132,0.930394432,0.948955916,0.965197216,0.979118329,0.993039443,1,0.816216876
camel_3_2_bayesNet.csv,0.211805556,0.225694444,0.239583333,0.270833333,0.319444444,0.350694444,0.378472222,0.395833333,0.4375,0.482638889,0.524305556,0.565972222,0.65625,0.690972222,0.715277778,0.777777778,0.871527778,0.951388889,1,0.529788012,0.347222222,0.409722222,0.46875,0.534722222,0.604166667,0.635416667,0.684027778,0.743055556,0.774305556,0.795138889,0.826388889,0.861111111,0.888888889,0.916666667,0.934027778,0.944444444,0.972222222,0.993055556,1,0.754385965
camel_3_2_begging.csv,0.107638889,0.173611111,0.246527778,0.329861111,0.402777778,0.458333333,0.506944444,0.53125,0.576388889,0.635416667,0.708333333,0.767361111,0.802083333,0.847222222,0.881944444,0.913194444,0.951388889,0.982638889,1,0.622258772,0.385416667,0.440972222,0.510416667,0.583333333,0.638888889,0.694444444,0.736111111,0.791666667,0.822916667,0.857638889,0.881944444,0.916666667,0.934027778,0.947916667,0.961805556,0.975694444,0.989583333,0.996527778,1,0.792945906
camel_3_2_decisionTable.csv,0.209059233,0.219512195,0.282229965,0.317073171,0.386759582,0.43902439,0.480836237,0.554006969,0.574912892,0.651567944,0.68641115,0.710801394,0.731707317,0.818815331,0.867595819,0.898954704,0.930313589,0.972125436,1,0.61745828,0.37630662,0.452961672,0.515679443,0.578397213,0.6271777,0.68641115,0.710801394,0.74912892,0.790940767,0.825783972,0.864111498,0.888501742,0.912891986,0.926829268,0.951219512,0.965156794,0.979094077,0.986062718,1,0.778287181
camel_3_2_ibk.csv,0.260416667,0.315972222,0.375,0.4375,0.46875,0.5,0.517361111,0.534722222,0.569444444,0.690972222,0.784722222,0.802083333,0.833333333,0.854166667,0.895833333,0.920138889,0.927083333,0.975694444,1,0.666483918,0.274305556,0.333333333,0.392361111,0.451388889,0.486111111,0.517361111,0.534722222,0.552083333,0.569444444,0.701388889,0.802083333,0.829861111,0.861111111,0.892361111,0.916666667,0.951388889,0.979166667,0.993055556,1,0.68622076
camel_3_2_j48.csv,0.299651568,0.351916376,0.407665505,0.43902439,0.459930314,0.477351916,0.508710801,0.540069686,0.578397213,0.620209059,0.644599303,0.735191638,0.766550523,0.846689895,0.902439024,0.940766551,0.954703833,0.989547038,1,0.655969191,0.3728223,0.43902439,0.505226481,0.554006969,0.634146341,0.682926829,0.738675958,0.773519164,0.804878049,0.836236934,0.860627178,0.885017422,0.898954704,0.919860627,0.940766551,0.947735192,0.954703833,0.989547038,1,0.775719787
camel_3_2_kStar.csv,0.059027778,0.118055556,0.204861111,0.263888889,0.336805556,0.395833333,0.451388889,0.517361111,0.5625,0.631944444,0.680555556,0.739583333,0.791666667,0.861111111,0.909722222,0.9375,0.972222222,0.989583333,1,0.60124269,0.336805556,0.434027778,0.479166667,0.534722222,0.611111111,0.652777778,0.697916667,0.736111111,0.753472222,0.777777778,0.809027778,0.840277778,0.871527778,0.913194444,0.923611111,0.951388889,0.979166667,0.993055556,1,0.752375731
camel_3_2_logistic.csv,0.072916667,0.104166667,0.131944444,0.180555556,0.211805556,0.253472222,0.284722222,0.336805556,0.381944444,0.427083333,0.465277778,0.506944444,0.5625,0.614583333,0.677083333,0.753472222,0.815972222,0.909722222,1,0.457419591,0.326388889,0.371527778,0.486111111,0.541666667,0.59375,0.649305556,0.673611111,0.725694444,0.767361111,0.815972222,0.84375,0.885416667,0.920138889,0.934027778,0.940972222,0.965277778,0.975694444,0.986111111,1,0.758040936
camel_3_2_naiveBayes.csv,0.076655052,0.090592334,0.12195122,0.149825784,0.174216028,0.209059233,0.257839721,0.289198606,0.334494774,0.390243902,0.442508711,0.484320557,0.522648084,0.567944251,0.6271777,0.682926829,0.770034843,0.902439024,1,0.426004034,0.212543554,0.264808362,0.31010453,0.331010453,0.379790941,0.432055749,0.477351916,0.515679443,0.550522648,0.592334495,0.641114983,0.703832753,0.763066202,0.797909408,0.836236934,0.867595819,0.930313589,0.972125436,1,0.609389327
camel_3_2_randomForest.csv,0.131944444,0.197916667,0.253472222,0.333333333,0.399305556,0.465277778,0.541666667,0.576388889,0.65625,0.694444444,0.743055556,0.791666667,0.829861111,0.871527778,0.927083333,0.951388889,0.96875,0.989583333,1,0.648574561,0.40625,0.482638889,0.545138889,0.614583333,0.677083333,0.71875,0.770833333,0.8125,0.840277778,0.868055556,0.902777778,0.920138889,0.940972222,0.958333333,0.975694444,0.989583333,0.993055556,1,1,0.811403509
camel_3_2_smo.csv,0.205574913,0.341463415,0.411149826,0.49825784,0.567944251,0.588850174,0.637630662,0.672473868,0.714285714,0.756097561,0.808362369,0.857142857,0.888501742,0.909407666,0.93728223,0.961672474,0.968641115,0.982578397,1,0.721437741,0.205574913,0.341463415,0.411149826,0.49825784,0.567944251,0.588850174,0.637630662,0.672473868,0.714285714,0.756097561,0.808362369,0.857142857,0.888501742,0.909407666,0.93728223,0.961672474,0.968641115,0.982578397,1,0.721437741
ivy_3_1_bayesNet.csv,0.09375,0.09375,0.09375,0.09375,0.1875,0.1875,0.21875,0.25,0.25,0.28125,0.375,0.4375,0.46875,0.5625,0.6875,0.75,0.75,0.875,1,0.402960526,0.125,0.28125,0.3125,0.375,0.375,0.4375,0.5,0.5625,0.65625,0.75,0.8125,0.8125,0.90625,0.90625,0.90625,0.9375,0.96875,0.96875,1,0.662828947
ivy_3_1_begging.csv,0.09375,0.09375,0.09375,0.125,0.15625,0.1875,0.1875,0.1875,0.25,0.3125,0.375,0.40625,0.46875,0.5625,0.65625,0.71875,0.78125,0.84375,1,0.394736842,0.129032258,0.193548387,0.290322581,0.322580645,0.387096774,0.451612903,0.483870968,0.580645161,0.612903226,0.677419355,0.774193548,0.838709677,0.903225806,0.935483871,0.967741935,1,1,1,1,0.660441426
ivy_3_1_decisionTable.csv,0.0625,0.125,0.125,0.15625,0.15625,0.15625,0.1875,0.21875,0.3125,0.40625,0.46875,0.46875,0.5,0.59375,0.6875,0.71875,0.78125,1,1,0.427631579,0.064516129,0.129032258,0.225806452,0.35483871,0.419354839,0.580645161,0.612903226,0.677419355,0.741935484,0.838709677,0.903225806,0.935483871,0.967741935,0.967741935,0.967741935,1,1,1,1,0.704584041
ivy_3_1_ibk.csv,0.125,0.15625,0.1875,0.21875,0.28125,0.34375,0.34375,0.375,0.375,0.40625,0.40625,0.40625,0.46875,0.5625,0.71875,0.75,0.8125,0.9375,1,0.467105263,0.125,0.15625,0.1875,0.21875,0.28125,0.34375,0.34375,0.40625,0.40625,0.4375,0.4375,0.4375,0.4375,0.5625,0.71875,0.75,0.8125,0.9375,1,0.473684211
ivy_3_1_j48.csv,0.03125,0.09375,0.1875,0.28125,0.40625,0.40625,0.4375,0.4375,0.4375,0.46875,0.46875,0.46875,0.53125,0.65625,0.6875,0.75,0.78125,1,1,0.501644737,0.125,0.21875,0.25,0.28125,0.28125,0.40625,0.46875,0.59375,0.65625,0.78125,0.84375,0.90625,0.9375,0.9375,0.96875,0.96875,0.96875,0.96875,1,0.661184211
ivy_3_1_kStar.csv,0,0.03125,0.03125,0.09375,0.1875,0.25,0.3125,0.3125,0.34375,0.375,0.40625,0.46875,0.5625,0.625,0.65625,0.75,0.8125,0.90625,1,0.427631579,0.1875,0.1875,0.3125,0.34375,0.375,0.40625,0.4375,0.5,0.5625,0.59375,0.59375,0.625,0.6875,0.6875,0.6875,0.78125,0.875,0.9375,1,0.567434211
ivy_3_1_logistic.csv,0,0.03125,0.03125,0.09375,0.125,0.1875,0.1875,0.21875,0.25,0.3125,0.4375,0.5,0.53125,0.625,0.71875,0.84375,0.9375,0.96875,1,0.421052632,0.125,0.25,0.34375,0.40625,0.4375,0.4375,0.5625,0.625,0.71875,0.71875,0.71875,0.8125,0.84375,0.84375,0.90625,0.9375,0.9375,0.96875,1,0.662828947
ivy_3_1_naiveBayes.csv,0.03125,0.03125,0.03125,0.0625,0.09375,0.21875,0.3125,0.375,0.40625,0.5,0.59375,0.65625,0.71875,0.71875,0.71875,0.75,0.8125,0.875,1,0.46875,0.225806452,0.258064516,0.290322581,0.322580645,0.387096774,0.483870968,0.548387097,0.677419355,0.677419355,0.709677419,0.709677419,0.709677419,0.741935484,0.774193548,0.870967742,0.870967742,0.903225806,0.903225806,1,0.634974533
ivy_3_1_randomForest.csv,0,0,0.03125,0.125,0.1875,0.28125,0.3125,0.34375,0.34375,0.34375,0.40625,0.46875,0.5,0.625,0.65625,0.6875,0.78125,0.9375,1,0.422697368,0.15625,0.28125,0.3125,0.375,0.4375,0.46875,0.5625,0.59375,0.65625,0.6875,0.75,0.78125,0.90625,0.9375,0.9375,0.96875,0.96875,0.96875,1,0.671052632
ivy_3_1_smo.csv,0.21875,0.25,0.28125,0.34375,0.4375,0.46875,0.46875,0.5,0.5,0.53125,0.53125,0.53125,0.625,0.65625,0.75,0.8125,0.8125,0.90625,1,0.559210526,0.21875,0.25,0.28125,0.34375,0.4375,0.46875,0.46875,0.5,0.5,0.53125,0.53125,0.53125,0.625,0.65625,0.75,0.8125,0.8125,0.90625,1,0.559210526
ivy_3_2_bayesNet.csv,0.1125,0.175,0.2125,0.2625,0.3125,0.35,0.375,0.4,0.4375,0.45,0.4625,0.5,0.5625,0.5875,0.6875,0.75,0.8,0.9375,1,0.493421053,0.15,0.2375,0.3,0.4,0.475,0.525,0.5875,0.6375,0.7,0.75,0.7875,0.8125,0.85,0.8875,0.9,0.925,0.95,0.9625,1,0.675657895
ivy_3_2_begging.csv,0.075,0.1125,0.1375,0.2,0.25,0.275,0.3125,0.325,0.3625,0.425,0.45,0.55,0.6375,0.725,0.825,0.9,0.925,0.9625,1,0.497368421,0.175,0.25,0.3125,0.3875,0.4375,0.525,0.6,0.6375,0.6875,0.725,0.7625,0.8,0.85,0.8875,0.9125,0.9375,0.9625,0.975,1,0.675
ivy_3_2_decisionTable.csv,0.0875,0.15,0.2125,0.25,0.3,0.3375,0.375,0.4,0.425,0.4375,0.4625,0.5125,0.625,0.6625,0.7,0.75,0.7875,0.8625,1,0.491447368,0.151898734,0.253164557,0.291139241,0.379746835,0.481012658,0.506329114,0.607594937,0.632911392,0.696202532,0.721518987,0.759493671,0.810126582,0.848101266,0.886075949,0.911392405,0.936708861,0.962025316,0.987341772,1,0.674883411
ivy_3_2_ibk.csv,0.225,0.25,0.275,0.3125,0.35,0.375,0.425,0.4875,0.5,0.5875,0.65,0.7,0.775,0.825,0.875,0.925,0.95,0.975,1,0.603289474,0.227848101,0.253164557,0.278481013,0.316455696,0.35443038,0.379746835,0.430379747,0.493670886,0.506329114,0.594936709,0.658227848,0.708860759,0.772151899,0.82278481,0.886075949,0.924050633,0.962025316,0.987341772,1,0.608261159
ivy_3_2_j48.csv,0.2,0.3,0.3625,0.4125,0.475,0.55,0.6,0.65,0.675,0.725,0.75,0.775,0.8125,0.825,0.8625,0.9,0.95,0.975,1,0.673684211,0.225,0.325,0.4,0.4375,0.4875,0.55,0.625,0.65,0.675,0.725,0.775,0.8125,0.85,0.8875,0.9125,0.9375,0.95,0.9875,1,0.695394737
ivy_3_2_kStar.csv,0.0625,0.0875,0.1375,0.2375,0.2875,0.325,0.3625,0.4375,0.5,0.575,0.65,0.7375,0.7875,0.825,0.8625,0.8875,0.9125,0.9625,1,0.559868421,0.175,0.25,0.2875,0.35,0.4,0.4375,0.4875,0.5,0.55,0.5875,0.6625,0.7375,0.775,0.8375,0.875,0.9,0.9125,0.95,1,0.614473684
ivy_3_2_logistic.csv,0.05,0.075,0.0875,0.1375,0.1625,0.2125,0.25,0.2875,0.325,0.3875,0.4625,0.5,0.5625,0.6375,0.7,0.775,0.825,0.925,1,0.440131579,0.2,0.2125,0.25,0.3625,0.4,0.5125,0.5625,0.5875,0.625,0.675,0.7375,0.8,0.85,0.9,0.925,0.9625,0.975,1,1,0.659868421
ivy_3_2_naiveBayes.csv,0.0625,0.1,0.1125,0.15,0.1625,0.2125,0.25,0.3125,0.35,0.3875,0.4375,0.45,0.4875,0.525,0.6125,0.7125,0.8125,0.8875,1,0.422368421,0.101265823,0.151898734,0.227848101,0.278481013,0.316455696,0.341772152,0.379746835,0.430379747,0.455696203,0.481012658,0.518987342,0.544303797,0.569620253,0.594936709,0.64556962,0.696202532,0.772151899,0.898734177,1,0.495003331
ivy_3_2_randomForest.csv,0.075,0.0875,0.1375,0.1625,0.2,0.275,0.3375,0.3625,0.45,0.4875,0.5625,0.6375,0.675,0.7375,0.825,0.9,0.9375,0.9375,1,0.515131579,0.2,0.3,0.325,0.4125,0.4375,0.5125,0.5875,0.625,0.6625,0.7125,0.75,0.7875,0.825,0.8375,0.875,0.9125,0.9375,0.9625,1,0.666447368
ivy_3_2_smo.csv,0.0875,0.1125,0.1375,0.15,0.2875,0.3625,0.4125,0.45,0.575,0.625,0.6625,0.7125,0.775,0.825,0.8875,0.9125,0.95,0.975,1,0.573684211,0.0875,0.1125,0.1375,0.15,0.2875,0.3625,0.4125,0.45,0.575,0.625,0.6625,0.7125,0.775,0.825,0.8875,0.9125,0.95,0.975,1,0.573684211
jedit_5_1_bayesNet.csv,0.113333333,0.153333333,0.16,0.253333333,0.306666667,0.4,0.44,0.493333333,0.533333333,0.56,0.646666667,0.686666667,0.7,0.7,0.7,0.733333333,0.806666667,0.92,1,0.54245614,0.266666667,0.36,0.44,0.52,0.593333333,0.64,0.66,0.706666667,0.74,0.766666667,0.8,0.826666667,0.833333333,0.86,0.86,0.9,0.9,0.926666667,1,0.715789474
jedit_5_1_begging.csv,0.146666667,0.16,0.166666667,0.24,0.3,0.386666667,0.453333333,0.506666667,0.586666667,0.64,0.666666667,0.746666667,0.793333333,0.806666667,0.806666667,0.806666667,0.82,0.933333333,1,0.577192982,0.36,0.48,0.586666667,0.653333333,0.706666667,0.753333333,0.806666667,0.84,0.88,0.906666667,0.946666667,0.966666667,0.973333333,0.98,0.993333333,1,1,1,1,0.833333333
jedit_5_1_decisionTable.csv,0.133333333,0.246666667,0.313333333,0.36,0.426666667,0.46,0.466666667,0.526666667,0.673333333,0.753333333,0.786666667,0.826666667,0.853333333,0.866666667,0.866666667,0.866666667,0.866666667,0.926666667,1,0.643157895,0.366666667,0.426666667,0.533333333,0.606666667,0.666666667,0.72,0.773333333,0.82,0.86,0.893333333,0.926666667,0.96,0.973333333,0.98,0.993333333,1,1,1,1,0.815789474
jedit_5_1_ibk.csv,0.3,0.406666667,0.48,0.553333333,0.593333333,0.64,0.673333333,0.7,0.713333333,0.726666667,0.826666667,0.893333333,0.933333333,0.98,0.993333333,0.993333333,0.993333333,0.993333333,1,0.75754386,0.3,0.406666667,0.48,0.553333333,0.593333333,0.64,0.673333333,0.706666667,0.72,0.746666667,0.833333333,0.9,0.94,0.986666667,0.993333333,1,1,1,1,0.761754386
jedit_5_1_j48.csv,0.255033557,0.308724832,0.342281879,0.355704698,0.362416107,0.489932886,0.570469799,0.617449664,0.66442953,0.697986577,0.711409396,0.711409396,0.711409396,0.798657718,0.852348993,0.852348993,0.879194631,0.973154362,1,0.639703285,0.342281879,0.456375839,0.536912752,0.617449664,0.697986577,0.758389262,0.791946309,0.832214765,0.879194631,0.906040268,0.919463087,0.932885906,0.946308725,0.959731544,0.973154362,0.973154362,0.973154362,0.973154362,1,0.814199929
jedit_5_1_kStar.csv,0.04,0.08,0.133333333,0.173333333,0.273333333,0.353333333,0.406666667,0.486666667,0.606666667,0.706666667,0.833333333,0.913333333,0.966666667,0.98,0.986666667,0.986666667,0.986666667,1,1,0.627017544,0.313333333,0.413333333,0.493333333,0.573333333,0.613333333,0.653333333,0.693333333,0.753333333,0.773333333,0.793333333,0.846666667,0.946666667,0.98,0.986666667,0.993333333,1,1,1,1,0.780350877
jedit_5_1_logistic.csv,0.046666667,0.046666667,0.046666667,0.073333333,0.126666667,0.193333333,0.246666667,0.293333333,0.313333333,0.386666667,0.44,0.533333333,0.633333333,0.68,0.76,0.833333333,0.873333333,0.926666667,1,0.444912281,0.3,0.413333333,0.526666667,0.62,0.68,0.753333333,0.806666667,0.84,0.88,0.913333333,0.933333333,0.96,0.973333333,0.98,0.993333333,1,1,1,1,0.819649123
jedit_5_1_naiveBayes.csv,0.08,0.093333333,0.1,0.106666667,0.113333333,0.113333333,0.126666667,0.166666667,0.226666667,0.306666667,0.413333333,0.506666667,0.553333333,0.613333333,0.713333333,0.773333333,0.86,0.98,1,0.412982456,0.206666667,0.273333333,0.34,0.406666667,0.46,0.506666667,0.553333333,0.58,0.593333333,0.613333333,0.653333333,0.686666667,0.78,0.78,0.78,0.846666667,0.946666667,0.986666667,1,0.63122807
jedit_5_1_randomForest.csv,0.1,0.153333333,0.16,0.226666667,0.28,0.38,0.48,0.513333333,0.566666667,0.646666667,0.706666667,0.82,0.9,0.906666667,0.906666667,0.92,0.933333333,0.973333333,1,0.609122807,0.386666667,0.493333333,0.6,0.66,0.733333333,0.78,0.813333333,0.853333333,0.9,0.933333333,0.953333333,0.96,0.966666667,0.98,0.986666667,0.993333333,0.993333333,0.993333333,1,0.841052632
